983,Preston Smith\SmitPr00,DE,WAS,$697698
984,Jeff Heuerman\HeueJe00,TE,DEN,$695201
985,Stacy McGee\McGeSt01,DT,OAK,$694670
,Ryan Griffin\GrifRy00,TE,HOU,$694670
987,Ty Montgomery\MontTy01,WR,GNB,$693386
988,Henry Anderson\AndeHe00,DE,IND,$692919
989,Travis Frederick\FredTr00,C,DAL,$691882
990,Dorial Green-Beckham\GreeDo00,WR,PHI,$689709
991,Jimmy Garoppolo\GaroJi00,QB,NWE,$686718
992,Daimion Stafford\StafDa00,FS,TEN,$686474
993,Corey Lemonier\LemoCo00,OLB,CLE,$685000
994,Steven Nelson\NelsSt01,CB,KAN,$682988
995,Sammie Coates\CoatSa00,WR,PIT,$682878
996,Will Davis\DaviWi02,CB,BAL,$682500
997,Xavier Cooper\CoopXa00,DT,CLE,$680071
998,Brandon Marshall\MarsBr01,OLB,DEN,$680000
,Jim Dray\DrayJi00,TE,BUF,$680000
,Morgan Moses\MoseMo00,OT,WAS,$680000
,Corey White\WhitCo01,SS,BUF,$680000
,Colt Anderson\AndeCo01,DB,BUF,$680000
,Sam Acho\AchoSa00,OLB,CHI,$680000
,Robert Blanton\BlanRo00,CB,BUF,$680000
,Terron Armstead\ArmsTe00,OT,NOR,$680000
,Chris Prosinski\ProsCh00,DB,CHI,$680000
,Nick Novak\novaknic01,K,HOU,$680000
,Deonte Thompson\ThomDe04,WR,CHI,$680000
,Spencer Paysinger\PaysSp00,LB,MIA,$680000
,Philip Wheeler\WheePh99,LB,ATL,$680000
,Kellen Clemens\ClemKe00,QB,SDG,$680000
,Greg Warren\WarrGr20,C,PIT,$680000
1013,Chris Lewis-Harris\LewiCh01,CB,2TM,$675500
1014,Lorenzo Taliaferro\TaliLo00,RB,BAL,$675146
,Brent Urban\UrbaBr00,DE,BAL,$675146
1016,Kelcie McCray\McCrKe00,S,SEA,$675000
,Christine Michael\MichCh00,RB,2TM,$675000
,Tharold Simon\SimoTh00,CB,ARI,$675000
,Wes Horton\HortWe00,DE,CAR,$675000
,Carson Tinker\TinkCa00,LS,JAX,$675000
,Jeff Locke\LockJe00,P,MIN,$675000
,Rashaan Melvin\MelvRa00,CB,IND,$675000
,Kevin McDermott\McDeKe00,LS,MIN,$675000
,Neiko Thorpe\ThorNe00,DB,SEA,$675000
,Sam Martin\MartSa01,P,DET,$675000
,Ryan Davis\DaviRy00,DE,DAL,$675000
,Devin Taylor\TaylDe00,DE,DET,$675000
,Najee Goode\GoodNa00,ILB,PHI,$675000
,Lane Johnson\JohnLa01,OT,PHI,$675000
,Caleb Sturgis\SturCa00,K,PHI,$675000
,Matt Tobin\TobiMa00,T,PHI,$675000
,Jonathan Cooper\CoopJo01,OG,CLE,$675000
,Aldrick Robinson\RobiAl00,WR,ATL,$675000
,James Develin\DeveJa00,RB,NWE,$675000
,Chris Banjo\BanjCh00,S,2TM,$675000
,LaRoy Reynolds\ReynLa00,LB,ATL,$675000
,Nathan Stupar\StupNa01,OLB,NOR,$675000
,Terence Garvin\GarvTe00,LB,WAS,$675000
,David Bass\BassDa00,DE,TEN,$675000
,Geno Smith\SmitGe00,QB,NYJ,$675000
,Patrick Omameh\OmamPa00,G,JAX,$675000
,Bacarri Rambo\RambBa00,FS,MIA,$675000
,Devon Still\StilDe00,DT,HOU,$675000
,Damontre Moore\MoorDa01,DE,SEA,$675000
,Josh Martin\MartJo02,LB,NYJ,$675000
,Duke Ihenacho\IhenDu00,S,WAS,$675000
,Leon McFadden\McFaLe00,CB,DAL,$675000
,MarQueis Gray\GrayMa00,TE,MIA,$675000
,Isaiah Pead\PeadIs00,RB,MIA,$675000
,Brice Butler\ButlBr00,WR,DAL,$675000
,Antonio Allen\AlleAn02,SS,NYJ,$675000
,Jordan Hill\HillJo01,DT,JAX,$675000
,Chris Thompson\ThomCh03,RB,WAS,$675000
,Julian Stanford\StanJu00,LB,NYJ,$675000
,Nate Palmer\PalmNa01,LB,TEN,$675000
,Oday Aboushi\AbouOd00,OT,HOU,$675000
,Taylor Boggs\BoggTa00,C,ARI,$675000
,Chris Jones\JoneCh04,DT,2TM,$675000
,Ray-Ray Armstrong\ArmsRa01,LB,SFO,$675000
,Brandon Williams\WillBr04,TE,SEA,$675000
,Barkevious Mingo\MingBa00,OLB,NWE,$675000
,Quinton Dial\DialQu00,DE,SFO,$675000
,Jordan Poyer\PoyeJo00,CB,CLE,$675000
,Greg Scruggs\ScruGr00,DE,CHI,$675000
,Lerentee McCray\McCrLe01,LB,BUF,$675000
,Marcus Cooper\CoopMa00,CB,ARI,$675000
,Michael Mauti\MautMi00,OLB,NOR,$675000
,Quinton Patton\PattQu00,WR,SFO,$675000
,Eric Kush\KushEr00,C,CHI,$675000
,Sam Barrington\BarrSa00,ILB,2TM,$675000
,Dezman Moses\MoseDe00,LB,KAN,$675000
,Lavar Edwards\EdwaLa00,DE,2TM,$675000
,Adam Gettis\GettAd00,G,NYG,$675000
,Michael Thomas\ThomMi02,S,MIA,$675000
,Montori Hughes\HughMo00,DT,NYG,$675000
,Darryl Morris\MorrDa01,CB,IND,$675000
,Trevin Wade\WadeTr00,CB,NYG,$675000
,Stepfan Taylor\TaylSt00,RB,ARI,$675000
,Earl Watford\WatfEa00,OG,ARI,$675000
,Mike James\JameMi00,RB,TAM,$675000
,Josh McNary\McNaJo00,LB,IND,$675000
,Rex Burkhead\BurkRe00,RB,CIN,$675000
1083,Carl Nassib\NassCa00,DE,CLE,$672438
1084,Dexter McCluster\McClDe00,WR,SDG,$670588
,Ronnie Hillman\HillRo00,RB,MIN,$670588
,Tony Hills\HillTo21,T,NOR,$670588
1087,Eric Kendricks\KendEr00,ILB,MIN,$669360
1088,Angelo Blackson\BlacAn00,DT,TEN,$667903
1089,Daryl Williams\WillDa06,OT,CAR,$664280
1090,Yannick Ngakoue\NgakYa00,OLB,JAX,$664044
1091,Jaquiski Tartt\TartJa00,SS,SFO,$663955
1092,Jeremy Langford\LangJe00,RB,CHI,$660906
1093,Justin Hardy\HardJu00,WR,ATL,$660205
1094,Jalston Fowler\FowlJa00,FB,TEN,$659429
1095,Clayton Geathers\GeatCl00,SS,IND,$658482
1096,Eric Rowe\RoweEr00,CB,NWE,$656811
1097,Jonathan Bullard\BullJo00,DE,CHI,$656630
1098,Kenyan Drake\DrakKe00,RB,MIA,$655315
1099,Carlos Hyde\HydeCa00,RB,SFO,$654698
1100,KeiVarae Russell\RussKe00,CB,CIN,$653282
1101,Ibraheim Campbell\CampIb00,SS,CLE,$653002
1102,Telvin Smith\SmitTe01,ILB,JAX,$652763
1103,Charles Sims\SimsCh00,RB,TAM,$650000
1104,Bene Benwikere\BenwBe00,CB,CAR,$649750
1105,Avery Williamson\WillAv00,ILB,TEN,$648613
1106,Josh Shaw\ShawJo00,CB,CIN,$648431
1107,Shilique Calhoun\CalhSh00,DE,OAK,$647533
1108,Shon Coleman\ColeSh00,OT,CLE,$646884
1109,Corey Linsley\LinsCo00,C,GNB,$646250
1110,Daryl Worley\WorlDa00,CB,CAR,$645921
1111,Za'Darius Smith\SmitZa00,DE,BAL,$645788
1112,A.J. McCarron\McCaA.00,QB,CIN,$645413
1113,Austin Hooper\HoopAu00,TE,ATL,$643357
1114,Jon Feliciano\FeliJo00,OG,OAK,$640163
1115,Jake Ryan\RyanJa00,OLB,GNB,$639169
1116,Adolphus Washington\WashAd00,DT,BUF,$638574
1117,John Urschel\UrscJo00,OG,BAL,$636140
1118,B.W. Webb\WebbBW00,CB,NOR,$635294
1119,Marcus Martin\MartMa01,C,SFO,$635000
1120,Zach Fulton\FultZa00,OG,KAN,$634555
1121,Laurent Duvernay-Tardif\DuveLa00,OT,KAN,$633575
1122,Le'Raven Clark\ClarLe01,OT,IND,$633433
1123,Alfred Blue\BlueAl00,RB,HOU,$629483
1124,Braxton Miller\MillBr03,WR,HOU,$627275
1125,Pat O'Donnell\ODonPa00,P,CHI,$626327
1126,Kyle Love\LoveKy00,DT,CAR,$625882
,Aaron Brewer\BrewAa00,LS,ARI,$625882
,Joique Bell\BellJo01,RB,CHI,$625882
,C.J. Wilson\WilsC.98,DE,CHI,$625882
,Jeremy Ross\RossJe01,WR,NYJ,$625882
1131,Leonte Carroo\CarrLe00,WR,MIA,$625097
1132,Tom Compton\CompTo00,T,ATL,$625000
,Greg Salas\SalaGr00,WR,BUF,$625000
1134,Jake Long\LongJa20,T,MIN,$624705
1135,Nick Vigil\VigiNi00,ILB,CIN,$623907
1136,Kyler Fackrell\FackKy00,OLB,GNB,$623512
1137,Javon Hargrave\HargJa00,DT,PIT,$623314
1138,Marquis Flowers\FlowMa00,OLB,CIN,$619670
,Jay Prosch\ProsJa00,FB,HOU,$619670
,Daniel McCullers\McCuDa00,DT,PIT,$619670
1141,Kareem Martin\MartKa00,DE,ARI,$618000
1142,Andre Hal\HalxAn00,CB,HOU,$617281
1143,TJ Carrie\CarrTr00,CB,OAK,$616741
1144,Cody Kessler\KessCo00,QB,CLE,$616197
1145,Rob Havenstein\HaveRo00,OT,LAR,$615455
1146,Travis Swanson\SwanTr00,C,DET,$615000
,Josh Huff\HuffJo00,WR,PHI,$615000
,Terrence Brooks\BrooTe00,FS,PHI,$615000
1149,Terrence Fede\FedeTe00,DE,MIA,$613988
1150,Markus Golden\GoldMa00,OLB,ARI,$613106
1151,Jeff Janis\JaniJe00,WR,GNB,$612848
1152,James Wright\WrigJa03,WR,CIN,$612456
1153,Corey Nelson\NelsCo00,OLB,DEN,$612150
1154,John Brown\BrowJo02,WR,ARI,$612000
1155,Charles Leno\LenoCh00,OG,CHI,$611628
1156,Max Garcia\GarcMa00,C,DEN,$611423
1157,Justin Simmons\SimmJu00,FS,DEN,$611355
1158,Jerick McKinnon\McKiJe00,RB,MIN,$610000
1159,Joe Schobert\SchoJo00,OLB,CLE,$608489
1160,Ali Marpet\MarpAl00,C,TAM,$606527
1161,Corey Brown\BrowPh00,WR,CAR,$605000
,Jay Bromley\BromJa00,DT,NYG,$605000
1163,Frank Clark\ClarFr01,DE,SEA,$604647
1164,Andrew Norwell\NorwAn01,G,CAR,$604000
1165,Jordan Richards\RichJo00,SS,NWE,$603707
1166,Joshua Perry\PerrJo01,OLB,SDG,$603521
1167,Isaiah Crowell\CrowIs00,RB,CLE,$603334
,Albert Wilson\WilsAl02,WR,KAN,$603334
1169,James Hurst\HursJa00,OT,BAL,$603000
1170,Jonotthan Harrison\HarrJo03,C,IND,$602500
1171,Christian Jones\JoneCh05,ILB,CHI,$602334
1172,Sheldon Day\DayxSh00,DT,JAX,$602102
1173,Zach Kerr\KerrZa00,NT,IND,$602000
1174,Tyler Shatley\ShatTy00,OG,JAX,$601668
,Jayrone Elliott\ElliJa02,LB,GNB,$601668
,Damien Williams\WillDa05,RB,MIA,$601668
1177,Tavon Young\YounTa01,CB,BAL,$601282
1178,Zach Orr\OrrxZa00,LB,BAL,$601000
1179,Parker Ehinger\EhinPa00,OG,KAN,$600727
1180,Cairo Santos\SantCa01,K,KAN,$600667
1181,Kevin Pierre-Louis\PierKe00,OLB,SEA,$600000
,Jacquies Smith\SmitJa01,DE,TAM,$600000
,Brenton Bersin\BersBr00,WR,CAR,$600000
,Steven Terrell\TerrSt00,DB,SEA,$600000
,T.J. Johnson\JohnTJ00,C,CIN,$600000
,Chris Smith\SmitCh03,DE,JAX,$600000
,Marcus Roberson\RobeMa00,CB,BUF,$600000
,Peyton Thompson\ThomPe00,CB,JAX,$600000
,Brandon Tate\TateBr00,WR,BUF,$600000
,Charles Johnson\JohnCh08,WR,MIN,$600000
,Scott Simonson\SimoSc00,TE,CAR,$600000
,Todd Davis\DaviTo01,LB,DEN,$600000
,Nevin Lawson\LawsNe00,CB,DET,$600000
,Cornelius Lucas\LucaCo01,T,DET,$600000
,Shiloh Keo\KeoxSh00,DB,2TM,$600000
,Beau Allen\AlleBe00,DT,PHI,$600000
,Kenjon Barner\BarnKe00,RB,PHI,$600000
,Brandon McManus\McMaBr01,K,DEN,$600000
,Jeremiah Sirles\SirlJe00,OT,MIN,$600000
,Trey Burton\BurtTr01,TE,PHI,$600000
,Shamar Stephen\StepSh00,DT,MIN,$600000
,Adam Thielen\ThieAd00,WR,MIN,$600000
,Maurice Alexander\AlexMa00,SS,LAR,$600000
,Taylor Hart\HartTa00,DE,SFO,$600000
,Juwan Thompson\ThomJu01,RB,DEN,$600000
,Denico Autry\AutrDe00,DE,OAK,$600000
,E.J. Gaines\GainE.00,CB,LAR,$600000
,Steven Means\MeanSt00,DE,PHI,$600000
,Malcolm Butler\ButlMa01,CB,NWE,$600000
,Jaylen Watkins\WatkJa01,CB,PHI,$600000
,Cameron Fleming\FlemCa00,OT,NWE,$600000
,Demetrius Rhaney\RhanDe00,C,LAR,$600000
,Robert Turbin\TurbRo00,RB,IND,$600000
,Brett Goode\GoodBr99,LB,GNB,$600000
,Ethan Westbrooks\WestEt00,DE,LAR,$600000
,Antonio Andrews\AndrAn00,RB,TEN,$600000
,Marcus Williams\WillMa03,CB,NYJ,$600000
,Bashaud Breeland\BreeBa00,CB,WAS,$600000
,Dekoda Watson\WatsDe99,LB,DEN,$600000
,William Compton\CompWi00,LB,WAS,$600000
,Jordan Todman\TodmJo00,RB,IND,$600000
,David Johnson\JohnDa05,TE,PIT,$600000
,James White\WhitJa02,RB,NWE,$600000
,Justin Perillo\PeriJu00,TE,GNB,$600000
,Steven Johnson\JohnSt02,LB,PIT,$600000
,Robert Nelson\NelsRo00,FS,HOU,$600000
,Ryan Jensen\JensRy00,T,BAL,$600000
,Ryan Grant\GranRy01,WR,WAS,$600000
,Dustin Hopkins\HopkDu00,K,WAS,$600000
,Mike Gillislee\GillMi00,RB,BUF,$600000
,Wesley Johnson\JohnWe00,OT,NYJ,$600000
,Leger Douzable\DouzLe00,DT,BUF,$600000
,Dominique Easley\EaslDo00,DT,LAR,$600000
,Ryan Groy\GroyRy00,OG,BUF,$600000
,Orson Charles\CharOr00,TE,DET,$600000
,Ricardo Mathews\MathRi99,DT,PIT,$600000
,Spencer Long\LongSp00,OG,WAS,$600000
,Dakota Dozier\DoziDa00,OT,NYJ,$600000
,Ty Nsekhe\NsekTy00,T,WAS,$600000
,Brandon Bostick\BostBr00,TE,NYJ,$600000
,Zaviar Gooden\GoodZa00,OLB,2TM,$600000
,Jonathan Meeks\MeekJo01,S,BUF,$600000
,Mike Catapano\CataMi00,DE,NYJ,$600000
,Walt Powell\PoweWa00,WR,BUF,$600000
,Tavarres King\KingTa00,WR,NYG,$600000
,Terrance West\WestTe00,RB,BAL,$600000
,Colton Schmidt\SchmCo00,P,BUF,$600000
,Tress Way\WayxTr00,P,WAS,$600000
,Anthony Hitchens\HitcAn00,OLB,DAL,$600000
,Daryl Richardson\RichDa00,RB,PIT,$600000
,Max Bullough\BullMa00,ILB,HOU,$600000
,Phillip Supernaw\SupePh00,TE,TEN,$600000
,Jerel Worthy\WortJe00,DT,BUF,$600000
,Josh Bellamy\BellJo02,WR,CHI,$600000
,Lorenzo Alexander\AlexLo99,DT,BUF,$600000
,John Phillips\PhilJo00,TE,2TM,$600000
,Billy Winn\WinnBi00,DT,DEN,$600000
,Demontre Hurst\HursDe00,CB,CHI,$600000
,Darrion Weems\WeemDa00,T,DEN,$600000
,Brandon Spikes\SpikBr99,LB,BUF,$600000
,Charles James\JameCh00,CB,HOU,$600000
,Keith Smith\SmitKe03,LB,DAL,$600000
,Mike Adams\AdamMi02,OT,CHI,$600000
,Marcus Cromartie\CromMa01,CB,SFO,$600000
,Chris Davis\DaviCh05,CB,SFO,$600000
,Kenneth Acker\AckeKe00,CB,KAN,$600000
,Kasim Edebali\EdebKa00,OLB,NOR,$600000
,Ramon Humber\HumbRa00,LB,BUF,$600000
,Dontae Johnson\JohnDo02,FS,SFO,$600000
,Dewey McDonald\McDoDe01,S,SEA,$600000
,Ben Garland\GarlBe00,DL,ATL,$600000
,Keith Reaser\ReasKe00,CB,SFO,$600000
,Marqueston Huff\HuffMa00,FS,BAL,$600000
,Marcus Burley\BurlMa00,CB,CLE,$600000
,Andrew Tiller\TillAn01,G,SFO,$600000
,Nat Berhe\BerhNa00,SS,NYG,$600000
,Taylor Gabriel\GabrTa00,WR,ATL,$600000
,Pierre Desir\DesiPi00,CB,SDG,$600000
,Caraun Reid\ReidCa00,DT,SDG,$600000
,Orleans Darkwa\DarkOr00,RB,NYG,$600000
,Chandler Catanzaro\CataCh00,K,ARI,$600000
,Darren Fells\FellDa01,TE,ARI,$600000
,Marc Mariani\MariMa00,WR,TEN,$600000
,Connor Barth\barthco01,K,CHI,$600000
,Daniel Sorensen\SoreDa01,S,KAN,$600000
,Devon Kennard\KennDe00,OLB,NYG,$600000
,Nicholas Williams\WillNi01,DT,2TM,$600000
,Ross Cockrell\CockRo00,CB,PIT,$600000
,Josh Mauro\MaurJo00,DE,ARI,$600000
,Dontrelle Inman\InmaDo00,WR,SDG,$600000
,Brad Wing\WingBr00,P,NYG,$600000
,Kerry Wynn\WynnKe00,DE,NYG,$600000
,Chris Hubbard\HubbCh00,G,PIT,$600000
,Adrian Phillips\PhilAd00,DB,SDG,$600000
,Cameron Brate\BratCa00,TE,TAM,$600000
,Ed Stinson\StinEd00,DE,ARI,$600000
,Andrew DePaola\DePaAn00,LS,TAM,$600000
,Mike Evans\EvanMi00,WR,TAM,$600000
,Kenny Wiggins\WiggKe00,T,SDG,$600000
,Adarius Glanton\GlanAd00,LB,TAM,$600000
,Fitzgerald Toussaint\TousFi00,RB,PIT,$600000
,Brock Coyle\CoylBr00,LB,SEA,$600000
,Garry Gilliam\GillGa01,T,SEA,$600000
,Chykie Brown\BrowCh05,DB,CIN,$600000
,Cassius Marsh\MarsCa00,DE,SEA,$600000
,Arrelious Benn\BennAr00,WR,JAX,$600000
,Kevin Pamphile\PampKe00,OT,TAM,$600000
1308,Eric Murray\MurrEr00,CB,KAN,$599950
1309,Chris Moore\MoorCh00,WR,BAL,$599090
1310,Griff Whalen\WhalGr00,WR,SDG,$595590
1311,Nick Kwiatkoski\KwiaNi00,ILB,CHI,$593780
1312,Ricardo Louis\LouiRi00,WR,CLE,$591962
1313,De'Vondre Campbell\CampDe00,OLB,ATL,$591382
1314,Hassan Ridgeway\RidgHa00,DT,IND,$590055
1315,Grady Jarrett\JarrGr00,DT,ATL,$586963
1316,Tyler Ervin\ErviTy00,RB,HOU,$586892
1317,Rashad Greene\GreeRa00,WR,JAX,$585953
1318,Ben Heeney\HeenBe00,ILB,OAK,$585681
1319,Adrian Amos\AmosAd00,FS,CHI,$583070
1320,Bobby McCain\McCaBo01,CB,MIA,$582072
1321,Deon Bush\BushDe00,FS,CHI,$581554
1322,Perry Riley\RilePe00,LB,OAK,$581176
1323,Brett Hundley\HundBr00,QB,GNB,$580908
1324,Jay Ajayi\AjayJa00,RB,MIA,$580203
1325,David Parry\ParrDa00,NT,IND,$580002
1326,Tyler Lockett\LockTy00,WR,SEA,$580000
1327,Antonio Morrison\MorrAn01,ILB,IND,$579976
1328,Kyle Emanuel\EmanKy00,OLB,SDG,$579643
1329,Demarcus Robinson\RobiDe01,WR,KAN,$579293
1330,Tony Lippett\LippTo00,WR,MIA,$578691
1331,C.J. Uzomah\UzomC.00,TE,CIN,$578190
1332,Deiondre' Hall\HallDe02,CB,CHI,$577722
1333,Jesse James\JameJe00,TE,PIT,$577228
1334,Jamon Brown\BrowJa04,OT,LAR,$575575
1335,D.J. Alexander\AlexD.00,OLB,KAN,$575563
,James O'Shaughnessy\O'ShJa00,TE,KAN,$575563
1337,Derrick Kindred\KindDe00,SS,CLE,$574839
1338,Lorenzo Doss\DossLo00,CB,DEN,$574303
1339,Ameer Abdullah\AbduAm00,RB,DET,$573915
1340,Alex Lewis\LewiAl01,OT,BAL,$572974
1341,Aaron Colvin\ColvAa00,CB,JAX,$572111
1342,Cameron Artis-Payne\ArtiCa00,RB,CAR,$566563
,David Mayo\MayoDa00,ILB,CAR,$566563
,Keith Mumphery\MumpKe00,WR,HOU,$566563
1345,Damion Square\SquaDa00,DE,SDG,$566176
1346,Gabe Ikard\IkarGa00,C,BUF,$564705
,Jordan Devey\DeveJo00,T,KAN,$564705
1348,Rakeem Nunez-Roches\NuneRa00,DT,KAN,$556621
1349,Ryan Quigley\QuigRy00,P,ARI,$555884
1350,Joplo Bartu\BartJo01,LB,ARI,$555882
1351,Darius Philon\PhilDa01,DT,SDG,$555146
1352,Malcolm Johnson\JohnMa06,FB,CLE,$554862
1353,Derron Smith\SmitDe05,FS,CIN,$554658
1354,Leterrius Walton\WaltLe00,DT,PIT,$554232
1355,Darius Kilgo\KilgDa01,DT,DEN,$552889
1356,Aaron Ripkowski\RipkAa00,FB,GNB,$551599
1357,P.J. Williams\WillP.00,CB,NOR,$550000
1358,Christian Covington\CoviCh00,DT,HOU,$547622
1359,Kenneth Dixon\DixoKe00,RB,BAL,$545848
,Devontae Booker\BookDe00,RB,DEN,$545848
,Seth Devalve\DevaSe00,TE,CLE,$545848
,Dean Lowry\LowrDe00,DE,GNB,$545848
,Blake Martinez\MartBl01,ILB,GNB,$545848
1364,Jordan Hicks\HickJo00,OLB,PHI,$543000
,Lorenzo Mauldin\MaulLo00,OLB,NYJ,$543000
1366,Chaz Green\GreeCh02,OT,DAL,$540375
1367,Eli Harold\HaroEl00,OLB,SFO,$540000
1368,Dexter McDonald\McDoDe02,CB,OAK,$539212
1369,Matt Jones\JoneMa04,RB,WAS,$539000
1370,Chris Scott\ScotCh23,T,CAR,$538823
1371,Denzell Goode\GoodDe01,OT,IND,$538196
1372,Trevor Siemian\SiemTr00,QB,DEN,$538195
1373,Chimdi Chekwa\ChekCh00,DB,MIA,$536470
,Sam Young\YounSa21,T,MIA,$536470
1375,Danielle Hunter\HuntDa01,DE,MIN,$536000
1376,Armonty Bryant\BryaAr00,DE,DET,$532551
1377,Dean Marlowe\MarlDe00,S,CAR,$530000
1378,Matt Barkley\BarkMa00,QB,CHI,$529411
,Devin Street\StreDe00,WR,IND,$529411
1380,Asante Cleveland\ClevAs00,TE,SDG,$529410
1381,Tenny Palepoi\PaleTe00,DT,SDG,$529168
1382,Cody Riggs\RiggCo00,CB,TEN,$527333
1383,Quinton Spain\SpaiQu00,OG,TEN,$527000
,Cameron Meredith\MereCa00,WR,CHI,$527000
,Greg Mancz\MancGr00,C,HOU,$527000
1386,La'el Collins\CollLa01,OT,DAL,$526750
1387,Corey Grant\GranCo00,RB,JAX,$526666
,Ladarius Gunter\GuntLa00,CB,GNB,$526666
,Nick Dzubnar\DzubNi00,LB,SDG,$526666
,Josh Lambo\LambJo00,K,SDG,$526666
1391,Kendall Lamm\LammKe00,T,HOU,$525666
1392,Matt Darr\DarrMa00,P,MIA,$525333
,Neville Hewitt\HewiNe00,LB,MIA,$525333
,Terron Ward\WardTe00,RB,ATL,$525333
1395,Thomas Rawls\RawlTh00,RB,SEA,$525000
,Jameis Winston\WinsJa00,QB,TAM,$525000
,Ryan Delaire\DelaRy00,DE,CAR,$525000
,Jason Myers\MyerJa00,K,JAX,$525000
,T.J. Clemmings\ClemT.00,OT,MIN,$525000
,Stefon Diggs\DiggSt00,WR,MIN,$525000
,Hayes Pullard\PullHa00,ILB,JAX,$525000
,Nick Easton\EastNi00,C,MIN,$525000
,Anthony Harris\HarrAn01,DB,MIN,$525000
,Neal Sterling\SterNe00,WR,JAX,$525000
,Khari Lee\LeexKh00,TE,DET,$525000
,Michael Burton\BurtMi00,FB,DET,$525000
,Zac Kerin\KeriZa00,C,MIN,$525000
,Shaquil Barrett\BarrSh00,OLB,DEN,$525000
,Brandon Copeland\CopeBr00,LB,DET,$525000
,James Ferentz\FereJa00,C,DEN,$525000
,Quandre Diggs\DiggQu00,CB,DET,$525000
,Bennie Fowler\FowlBe00,WR,DEN,$525000
,Chris Harper\HarpCh01,WR,SFO,$525000
,MyCole Pruitt\PruiMy00,TE,MIN,$525000
,Josh Andrews\AndrJo01,G,PHI,$525000
,Gabe Wright\WrigGa00,DT,CLE,$525000
,Edmond Robinson\RobiEd00,OLB,MIN,$525000
,Corey Robinson\RobiCo00,OT,DET,$525000
,Matt Paradis\ParaMa00,C,DEN,$525000
,Khyri Thornton\ThorKh00,DT,DET,$525000
,Zach Zenner\ZennZa00,RB,DET,$525000
,Andrew Donnal\DonnAn00,OT,LAR,$525000
,David Andrews\AndrDa00,C,NWE,$525000
,Bryce Hager\HageBr00,ILB,LAR,$525000
,Troy Hill\HillTr01,CB,LAR,$525000
,Joe Cardona\CardJo00,LS,NWE,$525000
,Justin Coleman\ColeJu01,CB,NWE,$525000
,Jared Abbrederis\AbbrJa00,WR,GNB,$525000
,Matt Longacre\LongMa00,DE,LAR,$525000
,Bradley Marquez\MarqBr00,WR,LAR,$525000
,Trey Flowers\FlowTr00,DE,NWE,$525000
,Nick Marshall\MarsNi00,CB,NYJ,$525000
,Geneo Grissom\GrisGe00,OLB,NWE,$525000
,Leon Orr\OrrxLe00,DT,MIA,$525000
,Seth Roberts\RobeSe00,WR,OAK,$525000
,Brandon King\KingBr02,DB,NWE,$525000
,Cody Wichmann\WichCo00,OG,LAR,$525000
,Shaq Mason\MasoSh01,C,NWE,$525000
,Javorius Allen\AlleJa01,RB,BAL,$525000
,Ed Reynolds\ReynEd00,FS,CLE,$525000
,Leonard Williams\WillLe02,DT,NYJ,$525000
,Houston Bates\BateHo00,OLB,WAS,$525000
,Brent Qvale\QvalBr01,T,NYJ,$525000
,Jamison Crowder\CrowJa00,WR,WAS,$525000
,Quinton Dunbar\DunbQu00,WR,WAS,$525000
,Kapri Bibbs\BibbKa00,RB,DEN,$525000
,Deshazor Everett\EverDe01,CB,WAS,$525000
,Carl Bradford\BradCa01,OLB,GNB,$525000
,Bryce Petty\PettBr01,QB,NYJ,$525000
,C.B. Bryant\BryaC.00,FS,ARI,$525000
,Rontez Miles\MileRo00,FS,NYJ,$525000
,Dexter McDougle\McDoDe00,CB,NYJ,$525000
,Patrick Murray\MurrPa01,K,CLE,$525000
,Joe Thomas\ThomJo04,LB,GNB,$525000
,Anthony Johnson\JohnAn04,DT,2TM,$525000
,Arie Kouandjio\KouaAr00,OG,WAS,$525000
,Ryan Russell\RussRy00,DE,TAM,$525000
,Sheldon Price\PricSh00,CB,BAL,$525000
,Quincy Enunwa\EnunQu00,WR,NYJ,$525000
,Dashaun Phillips\PhilDa00,CB,WAS,$525000
,Anthony Steen\SteeAn00,OG,MIA,$525000
,Rashad Ross\RossRa00,WR,WAS,$525000
,Nick O'Leary\OLeaNi00,TE,BUF,$525000
,Brandon Scherff\ScheBr00,OT,WAS,$525000
,Isaiah Burse\BursIs01,WR,SDG,$525000
,Deon Simon\SimoDe00,NT,NYJ,$525000
,David Irving\IrviDa00,DE,DAL,$525000
,Jonathan Anderson\AndeJo01,LB,CHI,$525000
,Bryce Callahan\CallBr00,CB,CHI,$525000
,Donald Hawkins\HawkDo01,G,CAR,$525000
,Jacoby Glenn\GlenJa01,DB,CHI,$525000
,Mark Nzeocha\NzeoMa00,OLB,DAL,$525000
,Rod Smith\SmitRo06,RB,DAL,$525000
,Blake Bell\BellBl00,TE,SFO,$525000
,Geoff Swaim\SwaiGe00,TE,DAL,$525000
,Harold Jones-Quartey\JoneHa02,DB,CHI,$525000
,Lucky Whitehead\WhitLu00,WR,DAL,$525000
,Akeem Hunt\HuntAk01,RB,HOU,$525000
,Charley Hughlett\HughCh01,LS,CLE,$525000
,Trenton Brown\BrowTr02,OT,SFO,$525000
,Damien Wilson\WilsDa02,ILB,DAL,$525000
,Delvin Breaux\BreaDe00,CB,NOR,$525000
,Mike Davis\DaviMi01,RB,SFO,$525000
,Jamie Meder\MedeJa00,DT,CLE,$525000
,Patrick Scales\ScalPa00,LS,CHI,$525000
